,0,1,2,3,4,5,6,7,8,9,10,11,12
1932,6,8,7.0,18.0,20.0,21.0,24.0,13.0,12.0,,,,
1933,17,19,15.0,22.0,20.0,21.0,,,,,,,
1934,22,15,19.0,20.0,18.0,7.0,8.0,6.0,2.0,1.0,,,
1935,2,6,8.0,7.0,18.0,20.0,22.0,21.0,24.0,23.0,14.0,,
1936,9,10,16.0,17.0,19.0,15.0,14.0,11.0,12.0,13.0,24.0,,
1937,22,20,18.0,16.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0,,
1938,20,18,16.0,8.0,9.0,10.0,,,,,,,
1939,8,16,10.0,11.0,12.0,13.0,24.0,23.0,14.0,,,,
1940,19,20,18.0,16.0,10.0,9.0,5.0,4.0,3.0,1.0,2.0,,
1941,8,9,10.0,16.0,17.0,19.0,20.0,21.0,22.0,23.0,,,
1942,24,21,20.0,22.0,15.0,10.0,16.0,18.0,7.0,,,,
1943,8,7,18.0,16.0,10.0,11.0,12.0,13.0,24.0,,,,
1944,1,3,4.0,11.0,14.0,15.0,10.0,16.0,8.0,7.0,18.0,,
1945,21,24,23.0,14.0,11.0,12.0,3.0,1.0,,,,,
1946,23,22,20.0,18.0,16.0,8.0,6.0,5.0,,,,,
1947,18,20,22.0,15.0,10.0,11.0,,,,,,,
1948,2,6,8.0,9.0,10.0,11.0,14.0,23.0,22.0,,,,
1949,20,22,15.0,14.0,11.0,4.0,3.0,1.0,,,,,
1950,1,3,4.0,11.0,14.0,15.0,19.0,20.0,22.0,21.0,,,
1951,4,3,12.0,11.0,14.0,23.0,,,,,,,
1952,2,6,5.0,9.0,10.0,15.0,14.0,23.0,22.0,20.0,,,
1953,9,10,15.0,14.0,23.0,24.0,21.0,20.0,,,,,
1954,3,4,5.0,6.0,,,,,,,,,
1955,8,9,10.0,17.0,16.0,18.0,20.0,22.0,21.0,24.0,13.0,,
1956,23,24,21.0,20.0,22.0,15.0,10.0,16.0,17.0,,,,
1957,1,3,4.0,5.0,9.0,10.0,15.0,22.0,23.0,,,,
1958,8,7,18.0,16.0,10.0,15.0,14.0,23.0,22.0,21.0,24.0,,
1959,18,20,21.0,22.0,15.0,14.0,11.0,12.0,,,,,
1960,13,24,21.0,22.0,15.0,14.0,11.0,10.0,17.0,,,,
1961,14,23,24.0,13.0,12.0,11.0,10.0,16.0,18.0,7.0,,,
1962,20,22,23.0,24.0,13.0,12.0,3.0,4.0,5.0,6.0,2.0,,
1963,24,21,20.0,22.0,15.0,10.0,11.0,4.0,3.0,1.0,2.0,6.0,
1964,24,23,22.0,15.0,10.0,17.0,,,,,,,
1965,4,5,9.0,8.0,16.0,17.0,19.0,,,,,,
1966,17,16,8.0,7.0,18.0,,,,,,,,
1967,12,11,10.0,15.0,22.0,20.0,19.0,,,,,,
1968,14,11,12.0,3.0,4.0,5.0,,,,,,,
1969,8,7,18.0,20.0,21.0,22.0,15.0,14.0,11.0,12.0,13.0,,
1970,20,22,15.0,19.0,17.0,10.0,9.0,8.0,6.0,5.0,4.0,,
1971,5,4,3.0,12.0,13.0,24.0,21.0,22.0,,,,,
1972,13,24,21.0,20.0,22.0,15.0,10.0,17.0,,,,,
1973,14,11,10.0,16.0,18.0,7.0,8.0,,,,,,
1974,6,8,16.0,18.0,20.0,19.0,15.0,14.0,23.0,24.0,13.0,,
1975,21,22,15.0,19.0,17.0,16.0,10.0,,,,,,
1976,23,22,21.0,24.0,13.0,12.0,3.0,1.0,,,,,
1977,23,22,15.0,19.0,17.0,16.0,,,,,,,
1978,24,23,14.0,15.0,19.0,17.0,10.0,16.0,,,,,
1979,8,7,18.0,16.0,17.0,10.0,15.0,19.0,20.0,21.0,24.0,,
1980,22,21,20.0,19.0,15.0,10.0,17.0,16.0,8.0,6.0,2.0,1.0,
1981,19,15,14.0,11.0,10.0,9.0,8.0,6.0,5.0,4.0,3.0,1.0,
1982,19,15,22.0,21.0,24.0,13.0,12.0,3.0,4.0,,,,
1983,9,8,16.0,18.0,20.0,21.0,22.0,23.0,,,,,
1984,5,6,8.0,7.0,18.0,20.0,21.0,24.0,13.0,,,,
1985,24,23,14.0,11.0,10.0,15.0,19.0,20.0,18.0,7.0,8.0,,
1986,19,15,22.0,20.0,18.0,7.0,8.0,16.0,10.0,11.0,4.0,3.0,1.0
1987,18,16,8.0,9.0,10.0,11.0,12.0,,,,,,
1988,1,3,12.0,13.0,24.0,23.0,22.0,21.0,,,,,
1989,9,10,17.0,16.0,18.0,20.0,,,,,,,
1990,16,17,19.0,20.0,21.0,22.0,,,,,,,
1991,9,10,17.0,19.0,15.0,14.0,23.0,22.0,20.0,21.0,24.0,,
1992,7,18,16.0,17.0,19.0,15.0,10.0,11.0,,,,,
1993,20,19,15.0,22.0,23.0,14.0,11.0,,,,,,
1994,5,9,10.0,17.0,19.0,20.0,22.0,23.0,24.0,21.0,,,
1995,24,21,20.0,22.0,15.0,10.0,11.0,4.0,5.0,6.0,8.0,,
1996,8,9,10.0,11.0,12.0,13.0,24.0,21.0,22.0,,,,
1997,6,5,4.0,11.0,14.0,15.0,19.0,20.0,21.0,22.0,23.0,,
1998,20,21,22.0,15.0,14.0,11.0,12.0,,,,,,
1999,4,3,1.0,2.0,6.0,8.0,16.0,10.0,17.0,19.0,20.0,,
2000,5,6,8.0,9.0,10.0,17.0,19.0,20.0,22.0,,,,
2001,2,6,8.0,9.0,5.0,4.0,11.0,14.0,15.0,22.0,,,
2002,8,7,18.0,16.0,10.0,17.0,19.0,20.0,22.0,,,,
2003,6,8,16.0,10.0,15.0,14.0,23.0,22.0,21.0,,,,
2004,5,6,8.0,9.0,10.0,11.0,14.0,15.0,22.0,,,,
2005,20,22,23.0,14.0,15.0,10.0,16.0,8.0,9.0,,,,
2006,2,1,3.0,12.0,13.0,24.0,21.0,20.0,,,,,
2007,8,16,17.0,10.0,9.0,5.0,4.0,3.0,,,,,
2008,14,11,10.0,9.0,8.0,16.0,17.0,,,,,,
2009,6,5,9.0,8.0,7.0,18.0,20.0,21.0,24.0,13.0,,,
2010,7,18,20.0,21.0,22.0,15.0,,,,,,,
2011,19,15,10.0,9.0,5.0,6.0,,,,,,,
2012,21,22,23.0,14.0,15.0,10.0,9.0,,,,,,
2013,5,4,11.0,10.0,16.0,18.0,20.0,22.0,21.0,,,,
2014,12,13,24.0,21.0,20.0,19.0,17.0,16.0,18.0,,,,
2015,7,8,9.0,10.0,11.0,14.0,23.0,24.0,13.0,12.0,,,
2016,24,23,22.0,20.0,19.0,15.0,10.0,17.0,,,,,
2017,16,10,15.0,22.0,20.0,21.0,24.0,,,,,,
2018,20,18,16.0,17.0,19.0,15.0,10.0,,,,,,
2019,22,23,14.0,15.0,19.0,17.0,16.0,18.0,7.0,8.0,6.0,,
2020,8,9,5.0,4.0,11.0,12.0,13.0,24.0,21.0,,,,
2021,5,4,11.0,12.0,13.0,24.0,23.0,14.0,15.0,19.0,20.0,,
2022,1,2,6.0,8.0,9.0,10.0,17.0,16.0,18.0,20.0,,,
2023,22,23,14.0,11.0,10.0,9.0,5.0,6.0,8.0,,,,
2024,20,19,17.0,10.0,9.0,8.0,6.0,2.0,1.0,,,,
2025,6,8,9.0,5.0,4.0,3.0,12.0,13.0,24.0,23.0,22.0,,
2026,6,8,9.0,10.0,16.0,17.0,19.0,20.0,22.0,23.0,,,
2027,13,24,23.0,22.0,15.0,19.0,17.0,16.0,,,,,
2028,19,17,10.0,16.0,8.0,6.0,5.0,,,,,,
2029,6,8,9.0,10.0,17.0,19.0,20.0,22.0,23.0,24.0,21.0,,
2030,14,23,22.0,15.0,19.0,17.0,10.0,16.0,18.0,7.0,,,
2031,2,1,3.0,4.0,5.0,6.0,8.0,9.0,10.0,15.0,22.0,,
2032,14,23,22.0,20.0,19.0,15.0,10.0,17.0,16.0,18.0,7.0,,
2033,15,19,20.0,18.0,16.0,10.0,11.0,12.0,3.0,1.0,2.0,,
2034,6,5,4.0,3.0,12.0,11.0,10.0,15.0,22.0,20.0,21.0,24.0,
2035,17,16,10.0,11.0,4.0,3.0,1.0,,,,,,
2036,6,8,16.0,18.0,20.0,19.0,15.0,22.0,21.0,,,,
2037,23,14,15.0,10.0,17.0,19.0,,,,,,,
2038,1,3,4.0,5.0,9.0,10.0,11.0,12.0,13.0,24.0,23.0,22.0,20.0
2039,6,5,9.0,10.0,17.0,19.0,15.0,22.0,21.0,24.0,13.0,,
2040,5,6,8.0,9.0,10.0,15.0,19.0,17.0,16.0,18.0,20.0,,
2041,20,19,17.0,10.0,9.0,,,,,,,,
2042,9,8,16.0,17.0,19.0,15.0,22.0,23.0,,,,,
2043,19,15,22.0,20.0,18.0,16.0,17.0,10.0,11.0,4.0,3.0,1.0,
2044,23,24,13.0,12.0,3.0,4.0,5.0,6.0,2.0,1.0,,,
2045,21,24,23.0,22.0,20.0,19.0,15.0,10.0,11.0,4.0,,,
2046,24,13,12.0,11.0,14.0,15.0,19.0,17.0,16.0,10.0,9.0,,
2047,1,3,12.0,11.0,14.0,15.0,22.0,23.0,24.0,21.0,20.0,,
2048,23,24,21.0,22.0,20.0,18.0,,,,,,,
2049,13,12,11.0,14.0,15.0,19.0,17.0,16.0,18.0,7.0,,,
2050,4,11,10.0,17.0,19.0,20.0,22.0,23.0,24.0,,,,
2051,20,18,16.0,17.0,19.0,15.0,10.0,11.0,,,,,
2052,19,15,10.0,11.0,4.0,5.0,6.0,,,,,,
2053,23,22,15.0,14.0,11.0,12.0,3.0,,,,,,
2054,14,11,10.0,15.0,22.0,20.0,18.0,7.0,8.0,6.0,2.0,,
2055,6,5,4.0,11.0,14.0,15.0,22.0,23.0,,,,,
2056,3,4,11.0,10.0,16.0,18.0,20.0,19.0,15.0,,,,
2057,15,10,11.0,4.0,3.0,1.0,2.0,6.0,,,,,
2058,4,3,12.0,11.0,10.0,15.0,14.0,23.0,22.0,20.0,21.0,,
2059,22,21,24.0,23.0,14.0,15.0,10.0,11.0,12.0,3.0,1.0,,
2060,13,24,23.0,14.0,15.0,19.0,20.0,18.0,,,,,
2061,21,20,19.0,15.0,10.0,17.0,16.0,,,,,,
2062,20,21,22.0,23.0,14.0,15.0,19.0,17.0,10.0,11.0,4.0,3.0,1.0
2063,5,9,10.0,17.0,19.0,15.0,14.0,23.0,22.0,21.0,,,
2064,22,15,19.0,20.0,18.0,16.0,17.0,10.0,9.0,8.0,6.0,2.0,1.0
2065,21,22,23.0,14.0,15.0,10.0,16.0,8.0,9.0,5.0,6.0,,
2066,13,12,3.0,4.0,11.0,10.0,15.0,,,,,,
2067,22,21,20.0,19.0,17.0,16.0,8.0,6.0,5.0,4.0,3.0,1.0,
2068,1,3,4.0,5.0,9.0,8.0,7.0,18.0,16.0,17.0,19.0,20.0,
2069,24,21,20.0,22.0,15.0,19.0,17.0,10.0,,,,,
2070,6,2,1.0,3.0,12.0,11.0,10.0,15.0,22.0,20.0,21.0,24.0,
2071,7,18,20.0,22.0,23.0,14.0,11.0,10.0,15.0,,,,
2072,21,22,15.0,14.0,11.0,10.0,16.0,,,,,,
2073,4,11,,,,,,,,,,,
2074,14,11,4.0,3.0,1.0,2.0,6.0,5.0,9.0,8.0,7.0,,
2075,1,2,6.0,8.0,7.0,18.0,20.0,22.0,15.0,10.0,17.0,,
2076,16,8,6.0,5.0,9.0,10.0,11.0,12.0,13.0,,,,
2077,1,2,6.0,5.0,4.0,11.0,14.0,23.0,24.0,21.0,22.0,20.0,
2078,20,21,22.0,15.0,19.0,17.0,16.0,8.0,9.0,5.0,,,
2079,6,8,9.0,10.0,16.0,18.0,20.0,19.0,15.0,22.0,,,
2080,4,5,6.0,8.0,16.0,17.0,19.0,20.0,22.0,21.0,,,
2081,22,15,14.0,11.0,12.0,3.0,,,,,,,
2082,12,11,14.0,15.0,19.0,17.0,10.0,9.0,8.0,7.0,,,
2083,21,22,23.0,14.0,15.0,10.0,11.0,,,,,,
2084,3,1,2.0,6.0,5.0,9.0,10.0,16.0,,,,,
2085,22,20,19.0,17.0,10.0,9.0,8.0,6.0,,,,,
2086,24,13,12.0,11.0,10.0,17.0,19.0,20.0,18.0,16.0,8.0,6.0,
2087,13,12,11.0,10.0,15.0,19.0,17.0,16.0,8.0,7.0,,,
2088,8,16,18.0,20.0,22.0,21.0,24.0,13.0,12.0,,,,
2089,23,14,11.0,10.0,15.0,22.0,20.0,19.0,17.0,16.0,8.0,,
2090,18,7,8.0,9.0,10.0,11.0,4.0,,,,,,
2091,13,12,11.0,4.0,5.0,6.0,,,,,,,
2092,6,5,4.0,11.0,10.0,17.0,,,,,,,
2093,22,15,19.0,17.0,16.0,10.0,9.0,8.0,6.0,,,,
2094,16,10,11.0,14.0,15.0,22.0,23.0,,,,,,
2095,2,6,5.0,4.0,11.0,10.0,15.0,22.0,,,,,
2096,13,24,23.0,14.0,15.0,19.0,20.0,18.0,16.0,8.0,,,
2097,20,22,15.0,10.0,11.0,4.0,3.0,1.0,2.0,6.0,5.0,,
2098,23,14,15.0,19.0,20.0,18.0,16.0,10.0,9.0,8.0,,,
2099,1,3,4.0,5.0,9.0,10.0,15.0,22.0,,,,,
2100,9,10,11.0,14.0,15.0,22.0,23.0,24.0,13.0,,,,
2101,6,5,4.0,3.0,12.0,11.0,10.0,17.0,19.0,15.0,14.0,23.0,24.0
2102,6,8,9.0,5.0,4.0,11.0,14.0,23.0,22.0,20.0,21.0,24.0,
2103,11,10,17.0,16.0,18.0,20.0,19.0,,,,,,
2104,13,24,23.0,14.0,11.0,10.0,17.0,16.0,8.0,7.0,,,
2105,2,1,3.0,4.0,11.0,14.0,15.0,10.0,17.0,19.0,20.0,22.0,
2106,16,10,17.0,19.0,15.0,22.0,21.0,24.0,,,,,
2107,19,15,22.0,21.0,20.0,18.0,16.0,17.0,10.0,11.0,12.0,3.0,1.0
2108,23,22,15.0,19.0,20.0,18.0,7.0,8.0,6.0,2.0,1.0,,
2109,24,21,20.0,18.0,16.0,10.0,9.0,5.0,4.0,,,,
2110,16,18,7.0,8.0,6.0,2.0,,,,,,,
2111,10,11,14.0,23.0,24.0,,,,,,,,
2112,21,22,20.0,18.0,7.0,8.0,9.0,5.0,,,,,
2113,11,4,3.0,12.0,13.0,24.0,,,,,,,
2114,17,10,16.0,18.0,20.0,19.0,15.0,22.0,23.0,,,,
2115,1,3,12.0,13.0,24.0,23.0,14.0,15.0,10.0,16.0,17.0,19.0,
2116,20,19,17.0,16.0,10.0,9.0,5.0,6.0,2.0,,,,
2117,16,18,20.0,21.0,24.0,13.0,12.0,3.0,1.0,,,,
2118,2,1,3.0,12.0,13.0,24.0,23.0,14.0,15.0,19.0,,,
2119,22,15,19.0,20.0,18.0,16.0,8.0,9.0,10.0,11.0,12.0,3.0,1.0
2120,7,8,16.0,10.0,9.0,5.0,4.0,3.0,12.0,13.0,,,
2121,23,24,13.0,12.0,3.0,4.0,5.0,9.0,8.0,6.0,,,
2122,22,15,10.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,,,
2123,21,24,23.0,22.0,15.0,10.0,16.0,8.0,9.0,5.0,4.0,,
2124,14,23,22.0,20.0,19.0,17.0,10.0,9.0,8.0,,,,
2125,20,19,17.0,16.0,10.0,9.0,5.0,,,,,,
2126,6,2,1.0,3.0,4.0,5.0,9.0,10.0,11.0,12.0,13.0,,
2127,21,20,19.0,17.0,10.0,9.0,5.0,4.0,3.0,1.0,,,
2128,6,8,16.0,10.0,11.0,14.0,23.0,22.0,21.0,,,,
2129,2,6,8.0,7.0,18.0,16.0,17.0,19.0,15.0,14.0,23.0,22.0,
2130,24,21,20.0,22.0,15.0,14.0,11.0,10.0,,,,,
2131,4,5,9.0,10.0,16.0,17.0,19.0,20.0,,,,,
2132,1,3,4.0,11.0,14.0,15.0,10.0,16.0,8.0,7.0,18.0,20.0,19.0
2133,4,11,14.0,23.0,22.0,21.0,20.0,18.0,7.0,,,,
2134,23,22,15.0,19.0,17.0,16.0,18.0,7.0,8.0,,,,
2135,7,8,6.0,5.0,9.0,10.0,15.0,22.0,23.0,14.0,,,
2136,8,6,5.0,4.0,11.0,10.0,15.0,22.0,,,,,
2137,18,16,17.0,10.0,11.0,12.0,13.0,,,,,,
2138,7,8,6.0,2.0,1.0,3.0,12.0,13.0,,,,,
2139,6,5,9.0,8.0,16.0,17.0,19.0,20.0,22.0,15.0,14.0,23.0,24.0
2140,24,23,22.0,15.0,10.0,11.0,4.0,5.0,6.0,8.0,9.0,,
2141,13,12,11.0,10.0,15.0,22.0,21.0,20.0,19.0,,,,
2142,1,3,12.0,11.0,4.0,5.0,9.0,8.0,7.0,18.0,20.0,22.0,
2143,21,22,23.0,14.0,15.0,19.0,17.0,10.0,11.0,4.0,,,
2144,6,8,9.0,10.0,11.0,14.0,15.0,19.0,20.0,21.0,24.0,,
2145,9,8,6.0,5.0,4.0,3.0,12.0,13.0,24.0,,,,
2146,19,15,14.0,23.0,,,,,,,,,
2147,9,8,6.0,2.0,1.0,3.0,12.0,,,,,,
2148,19,15,10.0,11.0,4.0,3.0,1.0,,,,,,
2149,8,6,5.0,9.0,10.0,11.0,4.0,,,,,,
2150,24,13,12.0,11.0,10.0,9.0,8.0,6.0,,,,,
2151,6,5,9.0,10.0,11.0,12.0,13.0,,,,,,
2152,17,16,10.0,15.0,14.0,11.0,4.0,3.0,1.0,,,,
2153,1,2,6.0,8.0,9.0,10.0,15.0,22.0,21.0,20.0,18.0,,
2154,21,20,22.0,15.0,19.0,17.0,10.0,11.0,4.0,3.0,1.0,,
2155,20,19,17.0,10.0,16.0,18.0,7.0,8.0,6.0,5.0,4.0,,
2156,1,2,6.0,5.0,9.0,10.0,15.0,22.0,21.0,20.0,19.0,,
2157,2,1,3.0,4.0,5.0,9.0,10.0,16.0,18.0,20.0,,,
2158,13,12,3.0,4.0,11.0,10.0,9.0,8.0,,,,,
2159,23,22,20.0,19.0,15.0,10.0,9.0,,,,,,
2160,3,12,13.0,24.0,23.0,22.0,15.0,10.0,17.0,,,,
2161,2,6,5.0,9.0,8.0,16.0,18.0,20.0,19.0,15.0,,,
2162,1,3,4.0,5.0,9.0,10.0,,,,,,,
2163,20,22,15.0,14.0,11.0,10.0,16.0,8.0,9.0,5.0,4.0,3.0,1.0
2164,5,4,3.0,12.0,11.0,10.0,17.0,19.0,15.0,22.0,21.0,,
2165,2,1,3.0,12.0,13.0,24.0,21.0,20.0,22.0,15.0,,,
2166,2,6,5.0,4.0,11.0,12.0,13.0,24.0,21.0,20.0,,,
2167,13,24,21.0,20.0,22.0,15.0,19.0,17.0,16.0,18.0,7.0,,
2168,6,8,16.0,17.0,10.0,15.0,19.0,20.0,22.0,21.0,,,
2169,7,8,6.0,5.0,9.0,10.0,11.0,14.0,23.0,24.0,13.0,,
2170,13,24,21.0,22.0,23.0,14.0,15.0,10.0,17.0,,,,
2171,20,18,16.0,8.0,9.0,10.0,11.0,4.0,5.0,,,,
2172,14,23,22.0,15.0,10.0,16.0,,,,,,,
2173,22,23,14.0,15.0,19.0,17.0,16.0,10.0,9.0,5.0,6.0,2.0,
2174,2,6,5.0,9.0,8.0,16.0,10.0,11.0,14.0,15.0,,,
2175,2,1,3.0,12.0,11.0,10.0,16.0,8.0,7.0,18.0,20.0,21.0,22.0
2176,24,23,22.0,21.0,20.0,19.0,15.0,10.0,9.0,,,,
2177,2,6,5.0,9.0,10.0,15.0,14.0,11.0,,,,,
2178,20,21,22.0,23.0,14.0,11.0,4.0,5.0,9.0,8.0,6.0,2.0,1.0
2179,2,1,3.0,4.0,5.0,9.0,10.0,16.0,18.0,20.0,19.0,,
2180,20,21,24.0,23.0,22.0,15.0,10.0,11.0,12.0,3.0,4.0,,
2181,7,8,16.0,17.0,10.0,9.0,5.0,4.0,11.0,12.0,13.0,,
2182,7,8,9.0,10.0,15.0,14.0,23.0,24.0,13.0,12.0,3.0,,
2183,24,21,20.0,18.0,16.0,17.0,10.0,11.0,4.0,5.0,9.0,8.0,6.0
2184,20,22,23.0,14.0,11.0,4.0,3.0,1.0,2.0,,,,
2185,23,24,21.0,22.0,20.0,18.0,16.0,10.0,9.0,,,,
2186,6,8,16.0,18.0,20.0,22.0,15.0,14.0,23.0,24.0,21.0,,
2187,3,12,13.0,24.0,23.0,,,,,,,,
2188,18,16,10.0,17.0,19.0,15.0,14.0,11.0,4.0,,,,
2189,1,3,4.0,5.0,9.0,10.0,15.0,14.0,23.0,22.0,20.0,,
2190,16,8,9.0,10.0,17.0,19.0,20.0,21.0,24.0,,,,
2191,6,8,9.0,10.0,17.0,19.0,15.0,14.0,,,,,
2192,22,23,14.0,11.0,10.0,9.0,8.0,6.0,2.0,,,,
2193,2,6,8.0,7.0,18.0,16.0,17.0,,,,,,
2194,8,9,10.0,16.0,17.0,19.0,15.0,22.0,23.0,,,,
2195,3,12,11.0,14.0,15.0,19.0,20.0,21.0,22.0,,,,
2196,22,23,14.0,11.0,10.0,16.0,8.0,6.0,2.0,1.0,3.0,,
2197,8,7,18.0,20.0,19.0,15.0,22.0,23.0,24.0,,,,
2198,20,19,17.0,16.0,18.0,7.0,8.0,6.0,5.0,4.0,,,
2199,23,14,11.0,10.0,16.0,8.0,9.0,5.0,,,,,
2200,22,21,24.0,23.0,14.0,15.0,10.0,9.0,5.0,,,,
2201,22,23,24.0,21.0,20.0,18.0,7.0,8.0,6.0,,,,
2202,8,9,10.0,17.0,16.0,18.0,20.0,21.0,24.0,23.0,,,
2203,14,11,4.0,5.0,9.0,10.0,16.0,,,,,,
2204,7,18,16.0,10.0,9.0,5.0,4.0,3.0,1.0,,,,
2205,24,23,14.0,11.0,12.0,3.0,1.0,2.0,6.0,8.0,9.0,,
2206,24,23,14.0,15.0,10.0,11.0,4.0,5.0,6.0,8.0,,,
2207,24,21,22.0,20.0,18.0,7.0,8.0,9.0,10.0,11.0,4.0,5.0,6.0
2208,24,23,22.0,20.0,18.0,16.0,10.0,,,,,,
2209,22,20,18.0,7.0,8.0,9.0,10.0,11.0,12.0,3.0,,,
2210,23,22,15.0,10.0,17.0,19.0,,,,,,,
2211,20,21,22.0,23.0,,,,,,,,,
2212,22,15,10.0,17.0,16.0,8.0,6.0,2.0,1.0,,,,
2213,3,4,5.0,9.0,10.0,17.0,19.0,20.0,18.0,7.0,,,
2214,1,2,6.0,8.0,16.0,10.0,15.0,14.0,23.0,24.0,21.0,20.0,19.0
2215,4,3,12.0,11.0,14.0,15.0,22.0,20.0,21.0,,,,
2216,24,21,20.0,22.0,15.0,19.0,17.0,16.0,8.0,9.0,,,
2217,4,5,6.0,8.0,7.0,18.0,20.0,,,,,,
2218,2,6,5.0,9.0,10.0,15.0,22.0,23.0,14.0,,,,
2219,1,3,4.0,5.0,9.0,10.0,15.0,22.0,21.0,20.0,,,
2220,2,6,8.0,7.0,18.0,16.0,17.0,10.0,11.0,14.0,,,
2221,20,22,15.0,10.0,11.0,12.0,3.0,4.0,5.0,,,,
2222,5,4,11.0,12.0,13.0,24.0,23.0,22.0,15.0,19.0,20.0,,
2223,23,22,21.0,20.0,18.0,16.0,10.0,,,,,,
2224,22,15,19.0,17.0,16.0,8.0,9.0,,,,,,
2225,2,6,5.0,4.0,11.0,14.0,15.0,19.0,20.0,21.0,24.0,23.0,22.0
2226,22,21,20.0,18.0,16.0,8.0,9.0,10.0,11.0,12.0,3.0,1.0,
2227,3,12,11.0,14.0,15.0,10.0,16.0,8.0,,,,,
2228,1,3,4.0,11.0,10.0,16.0,18.0,20.0,19.0,15.0,22.0,,
2229,6,8,7.0,18.0,16.0,17.0,10.0,15.0,14.0,,,,
2230,24,23,14.0,15.0,19.0,17.0,10.0,9.0,,,,,
2231,3,12,13.0,24.0,23.0,14.0,11.0,10.0,9.0,8.0,7.0,,
2232,6,8,7.0,18.0,16.0,17.0,19.0,15.0,14.0,23.0,,,
2233,7,8,16.0,18.0,20.0,22.0,15.0,10.0,11.0,12.0,13.0,,
2234,23,14,15.0,19.0,17.0,16.0,8.0,9.0,5.0,6.0,,,
2235,16,18,7.0,8.0,9.0,5.0,4.0,3.0,1.0,,,,
2236,20,19,17.0,10.0,9.0,5.0,6.0,2.0,,,,,
2237,21,20,19.0,17.0,16.0,8.0,9.0,,,,,,
2238,24,21,20.0,18.0,16.0,17.0,19.0,,,,,,
2239,5,4,3.0,12.0,13.0,24.0,21.0,22.0,15.0,19.0,20.0,,
2240,4,5,9.0,10.0,16.0,18.0,20.0,,,,,,
2241,12,11,10.0,15.0,19.0,20.0,18.0,7.0,8.0,,,,
2242,4,3,12.0,11.0,14.0,15.0,19.0,20.0,21.0,,,,
2243,8,6,5.0,9.0,10.0,15.0,22.0,23.0,14.0,,,,
2244,23,14,11.0,12.0,3.0,1.0,2.0,6.0,8.0,,,,
2245,7,8,16.0,17.0,19.0,15.0,10.0,9.0,5.0,4.0,3.0,,
2246,1,3,4.0,5.0,6.0,8.0,16.0,18.0,20.0,,,,
2247,22,23,24.0,,,,,,,,,,
2248,9,10,11.0,14.0,23.0,22.0,20.0,21.0,,,,,
2249,24,21,20.0,18.0,7.0,8.0,9.0,5.0,4.0,3.0,1.0,2.0,6.0
2250,1,2,6.0,8.0,16.0,17.0,10.0,11.0,14.0,15.0,22.0,20.0,19.0
2251,22,23,14.0,11.0,4.0,3.0,1.0,2.0,6.0,,,,
2252,5,6,8.0,16.0,18.0,20.0,22.0,23.0,,,,,
2253,1,2,6.0,8.0,9.0,5.0,4.0,11.0,10.0,16.0,18.0,20.0,22.0
2254,24,23,14.0,11.0,4.0,5.0,9.0,,,,,,
2255,4,5,6.0,8.0,9.0,10.0,11.0,14.0,15.0,19.0,20.0,,
2256,8,7,18.0,16.0,17.0,10.0,15.0,22.0,23.0,,,,
2257,6,5,4.0,11.0,10.0,16.0,18.0,20.0,19.0,15.0,22.0,21.0,24.0
2258,20,21,24.0,13.0,12.0,11.0,10.0,16.0,8.0,6.0,5.0,,
2259,7,8,16.0,18.0,20.0,21.0,,,,,,,
2260,22,15,10.0,16.0,8.0,6.0,5.0,,,,,,
2261,1,2,6.0,5.0,9.0,10.0,17.0,19.0,15.0,22.0,21.0,20.0,
2262,6,5,9.0,10.0,16.0,18.0,20.0,22.0,23.0,,,,
2263,3,4,11.0,10.0,9.0,8.0,16.0,18.0,20.0,21.0,22.0,,
2264,1,3,12.0,11.0,10.0,15.0,14.0,23.0,22.0,,,,
2265,1,2,6.0,5.0,9.0,10.0,16.0,8.0,7.0,18.0,20.0,21.0,22.0
2266,12,11,14.0,15.0,22.0,20.0,19.0,,,,,,
2267,2,6,5.0,9.0,10.0,16.0,17.0,19.0,20.0,21.0,24.0,23.0,22.0
2268,9,8,16.0,17.0,19.0,20.0,21.0,24.0,23.0,,,,
2269,22,21,20.0,,,,,,,,,,
2270,19,15,14.0,11.0,10.0,9.0,8.0,6.0,5.0,,,,
2271,5,6,8.0,16.0,17.0,19.0,,,,,,,
2272,5,9,10.0,17.0,19.0,20.0,21.0,22.0,,,,,
2273,24,23,22.0,15.0,19.0,17.0,10.0,16.0,18.0,7.0,8.0,,
2274,24,23,14.0,11.0,10.0,17.0,16.0,8.0,6.0,,,,
2275,24,23,22.0,15.0,10.0,9.0,5.0,6.0,8.0,,,,
2276,6,8,16.0,18.0,20.0,22.0,23.0,14.0,11.0,12.0,13.0,,
2277,5,6,8.0,9.0,10.0,15.0,22.0,21.0,,,,,
2278,14,11,10.0,15.0,22.0,21.0,,,,,,,
2279,22,15,10.0,17.0,16.0,18.0,7.0,8.0,6.0,2.0,1.0,,
2280,12,13,24.0,21.0,20.0,18.0,16.0,8.0,7.0,,,,
2281,5,6,8.0,16.0,17.0,10.0,11.0,14.0,15.0,22.0,20.0,,
2282,24,23,22.0,15.0,14.0,11.0,12.0,3.0,4.0,5.0,9.0,,
